no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,score,valid,log_name,frame_type,start_time,num_actor_inputs_seen,route_points_seen,route_roadblocks_seen,map_seen,ego_seen,agent_fallback,human_fallback,max_path_deviation,max_step_displacement,token
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816736.900539,0.0,562.0,14.0,1.0,1.0,1.0,0.0,4632.311697344125,1375.3734612637786,b5155b952c645ce0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820233.500222,0.0,1328.0,8.0,1.0,1.0,1.0,0.0,56434.51350188081,7138.802685800653,b5674c9c6c735d57
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01221_01380,SceneFrameType.ORIGINAL,1631821202.999832,0.0,722.0,22.0,1.0,1.0,1.0,0.0,6590.126401940553,2282.2085130801356,b683672d37cc5001
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820170.5001929,0.0,1005.0,8.0,1.0,1.0,1.0,0.0,29011.152626510873,6289.4893861036,b69046ccdede5ae9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821481.0001168,0.0,541.0,12.0,1.0,1.0,1.0,0.0,77245.84815236085,10721.95748997842,b841de24ffcb5c87
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816745.4004228,0.0,538.0,14.0,1.0,1.0,1.0,0.0,19390.26547049304,3267.5536145552082,b8de9baf9a155a1b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821405.000553,0.0,607.0,22.0,1.0,1.0,1.0,0.0,68257.30909357074,9443.926618495683,b91aab23acc957c5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816795.399963,0.0,548.0,7.0,1.0,1.0,1.0,0.0,11432.974368425595,2141.5663294415813,b9f3b69b160e5ad0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820181.500526,0.0,546.0,4.0,1.0,1.0,1.0,0.0,10187.553685635605,4619.623714818632,ba69be06341d5b2b
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631820950.5002508,0.0,488.0,25.0,1.0,1.0,1.0,0.0,4744.551945403549,1061.0446160424053,bb1650a0e72e5b7d
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816773.400266,0.0,870.0,10.0,1.0,1.0,1.0,0.0,2909.9105666771993,1405.7607298555063,be33fb4e1b435f1d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816793.400177,0.0,536.0,7.0,1.0,1.0,1.0,0.0,7474.267610463422,2034.6408044043521,bf8fcd79b7fa532d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820169.0003219,0.0,1064.0,8.0,1.0,1.0,1.0,0.0,15186.519429557207,5157.160357318765,c038901b4a0259ab
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820165.500223,0.0,1201.0,8.0,1.0,1.0,1.0,0.0,19958.194692429384,4560.5675491652255,c09d506d3891507c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821499.499934,0.0,1567.0,12.0,1.0,1.0,1.0,0.0,8639.647706883175,2436.8770664312638,c0e14f1288ca5066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821362.499899,0.0,575.0,26.0,1.0,1.0,1.0,0.0,8476.962233848379,1793.9905702479814,c169cf799b165800
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821502.00028,0.0,1487.0,12.0,1.0,1.0,1.0,0.0,35070.79723100835,5942.340660177949,c2b5ebf8ace851ea
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821434.500129,0.0,529.0,20.0,1.0,1.0,1.0,0.0,19072.827818645426,3300.6912073573153,c3634ce5c5535b16
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820245.50029,0.0,881.0,11.0,1.0,1.0,1.0,0.0,16622.73185718703,3143.9013437612016,c39f042bbc0256ba
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631820948.500087,0.0,494.0,25.0,1.0,1.0,1.0,0.0,3586.913143039123,1275.4528608023618,c493172b908c5df9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820170.999995,0.0,985.0,8.0,1.0,1.0,1.0,0.0,28237.00093484476,3159.182551634591,c505de060d305ef5
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01221_01380,SceneFrameType.ORIGINAL,1631821083.500252,0.0,285.0,23.0,1.0,1.0,1.0,0.0,10815.064386226586,1952.1001335184574,c64f55518a18575b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816712.400162,0.0,519.0,14.0,1.0,1.0,1.0,0.0,17745.094348342758,2221.2374915335618,c801a9f6c4e05919
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821421.499827,0.0,747.0,22.0,1.0,1.0,1.0,0.0,12659.513863773172,4149.363276144275,c81fe92ff9c15e8d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821480.500378,0.0,560.0,12.0,1.0,1.0,1.0,0.0,24406.47076473963,5076.529684525526,c823f9a693a05d93
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820175.4999678,0.0,797.0,4.0,1.0,1.0,1.0,0.0,18288.95700887709,4481.261703899164,cba2150084b1510a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816760.4000468,0.0,539.0,12.0,1.0,1.0,1.0,0.0,5716.996254773319,1107.9739969911452,cbf0e5deee8956a9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816761.39992,0.0,539.0,12.0,1.0,1.0,1.0,0.0,5750.061668248016,1682.5750974365317,cccd69e7a6ff5be3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821363.499994,0.0,575.0,26.0,1.0,1.0,1.0,0.0,4980.620088862547,892.318940191831,cdba9f9589685289
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816805.4002159,0.0,612.0,7.0,1.0,1.0,1.0,0.0,3373.6743733243998,750.2275962567182,cee52329bc8855af
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821468.5001268,0.0,556.0,18.0,1.0,1.0,1.0,0.0,2860.854015884519,716.8276069124728,cfc12b02334c5a15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820167.999814,0.0,1104.0,8.0,1.0,1.0,1.0,0.0,15455.579795650774,3302.5576386988564,d063f70ffb44513e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816778.90045,0.0,762.0,10.0,1.0,1.0,1.0,0.0,35037.58371845975,5907.213882283695,d113b39be843564f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820178.499979,0.0,671.0,4.0,1.0,1.0,1.0,0.0,47823.24972787822,9106.837792523107,d12c5ba59acf55a0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821453.0002,0.0,544.0,20.0,1.0,1.0,1.0,0.0,21171.116505045266,5315.253600266718,d1e0ebfac8cb510e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820179.9999778,0.0,609.0,4.0,1.0,1.0,1.0,0.0,15208.228041548491,3814.4749745159866,d20be65e3dc65738
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821406.0007188,0.0,576.0,22.0,1.0,1.0,1.0,0.0,6545.582504700905,2052.0302648145807,d232efb9cc535426
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01221_01380,SceneFrameType.ORIGINAL,1631821216.000789,0.0,639.0,25.0,1.0,1.0,1.0,0.0,4956.277188438723,1146.898402810875,d471c0c48cb05f04
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631820959.5006669,0.0,519.0,24.0,1.0,1.0,1.0,0.0,5774.384271751188,1343.2162787903817,d651033bf05e5da3
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01221_01380,SceneFrameType.ORIGINAL,1631821221.5005288,0.0,580.0,25.0,1.0,1.0,1.0,0.0,8018.866600634752,2168.181364211511,d66634cbe1b65b95
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821469.000295,0.0,556.0,18.0,1.0,1.0,1.0,0.0,3534.8330691461338,909.4257357584032,d745bef1cebc52e7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816805.900584,0.0,624.0,7.0,1.0,1.0,1.0,0.0,3885.7988550245486,767.5243444070251,d97244a589ca587f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821419.000278,0.0,767.0,22.0,1.0,1.0,1.0,0.0,45986.067803965314,6853.274670105287,db1231d931455d2c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821481.9999058,0.0,502.0,12.0,1.0,1.0,1.0,0.0,8948.84443766417,2541.6168883717287,dd4e7db697465be3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821479.5005388,0.0,498.0,12.0,1.0,1.0,1.0,0.0,12911.616076007911,2483.823122245609,dddf14378c355c3a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821421.999959,0.0,738.0,22.0,1.0,1.0,1.0,0.0,12405.353364996901,1572.5687058293288,de0fd47c70d3500a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820167.499603,0.0,1122.0,8.0,1.0,1.0,1.0,0.0,31520.86499341298,4259.964827576148,de354f243fa157ec
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816762.400224,0.0,536.0,12.0,1.0,1.0,1.0,0.0,8765.29842636334,1143.5740834776043,df2b37f4a1b85a4e
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821416.499888,0.0,517.0,22.0,1.0,1.0,1.0,0.0,16970.84845686691,2500.90167012828,e244b2ddf97a57d6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821387.4998329,0.0,657.0,26.0,1.0,1.0,1.0,0.0,3720.4843306292055,819.0443259603848,e54d150b34215b84
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820234.500002,0.0,1288.0,11.0,1.0,1.0,1.0,0.0,18879.910981134646,3460.451152252043,eb74b3c99b175bc1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821408.0001268,0.0,524.0,22.0,1.0,1.0,1.0,0.0,39886.8270830654,5136.130427882617,eba929a6772254e4
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01221_01380,SceneFrameType.ORIGINAL,1631821085.4996119,0.0,231.0,23.0,1.0,1.0,1.0,0.0,5394.943596015075,1774.4207136242549,ec90dfde532d5633
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631821040.500826,0.0,519.0,25.0,1.0,1.0,1.0,0.0,12258.651259989103,2257.8422976173088,ed1ae68f8c0f5f3a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816778.400759,0.0,776.0,10.0,1.0,1.0,1.0,0.0,4525.222110434295,2078.9577669386745,ed2103838dae5993
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820164.50045,0.0,1239.0,8.0,1.0,1.0,1.0,0.0,7344.103073052607,2471.4780662299263,ef1f8e45b9f05e4f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821501.5004249,0.0,1507.0,12.0,1.0,1.0,1.0,0.0,10073.4057399549,2393.439973505378,f1494fd9840c5014
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816774.900277,0.0,857.0,10.0,1.0,1.0,1.0,0.0,55666.81055042757,4395.575910606272,f1ae4feebfda5b75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820173.500243,0.0,883.0,8.0,1.0,1.0,1.0,0.0,27633.855819183453,5152.726803902944,f1b0cf7d344052ba
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821413.500514,0.0,539.0,22.0,1.0,1.0,1.0,0.0,2350.496859645029,682.6164543015593,f2508193ac0c5f27
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821426.499719,0.0,681.0,22.0,1.0,1.0,1.0,0.0,25691.282432253578,6673.078052157747,f36b32268f1c5404
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816742.399972,0.0,498.0,14.0,1.0,1.0,1.0,0.0,23122.007079832467,3690.5280960258974,f376ed0415235e20
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631820951.999893,0.0,560.0,25.0,1.0,1.0,1.0,0.0,5002.213885745811,984.4389943508379,f3931b33198d5570
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820234.999873,0.0,1268.0,11.0,1.0,1.0,1.0,0.0,7445.826071304037,3409.4174130549823,f3e0463f3cf4505e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820236.50015,0.0,1208.0,11.0,1.0,1.0,1.0,0.0,13373.160074958032,4973.400400060758,f4f1692fee475afa
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820237.5004098,0.0,1169.0,11.0,1.0,1.0,1.0,0.0,25683.68988803764,4788.766251269184,f5e28113983e54bd
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816773.900529,0.0,870.0,10.0,1.0,1.0,1.0,0.0,15511.473817895032,3596.589362004908,f62e6cb228dc50e1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821417.5001009,0.0,507.0,22.0,1.0,1.0,1.0,0.0,9147.368699840012,1462.9007834953934,f6c6b09c85e357ee
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820230.000262,0.0,1475.0,8.0,1.0,1.0,1.0,0.0,40796.29524249636,4771.641060678316,f70c8122d2a65847
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01221_01380,SceneFrameType.ORIGINAL,1631821084.999666,0.0,243.0,23.0,1.0,1.0,1.0,0.0,6506.591925513709,1781.389658631742,f73281d701fd56a6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.16.17.40.09_veh-45_02539_02745,SceneFrameType.ORIGINAL,1631816743.8997178,0.0,508.0,14.0,1.0,1.0,1.0,0.0,17966.64244165832,4742.181906835173,f9a9b5ee707e501e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821426.9993799,0.0,672.0,22.0,1.0,1.0,1.0,0.0,31044.987031832297,7082.77558497575,fa40f1c24ced584f
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631820951.000051,0.0,564.0,25.0,1.0,1.0,1.0,0.0,7040.034771918336,1117.3000310378281,fa8627edacbd5ea0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_00289_00398,SceneFrameType.ORIGINAL,1631820166.4998288,0.0,1163.0,8.0,1.0,1.0,1.0,0.0,51863.87891624477,10575.59883190416,fb2289e9d46258f2
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.12.04_veh-42_01088_01192,SceneFrameType.ORIGINAL,1631820949.000383,0.0,493.0,25.0,1.0,1.0,1.0,0.0,11803.292828750753,2378.594762055949,fefc295622155532
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.12.04_veh-42_01438_01677,SceneFrameType.ORIGINAL,1631821388.5001118,0.0,655.0,26.0,1.0,1.0,1.0,0.0,4191.453681061384,849.0186184273671,ff7bf9054f4a5a4a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_00472_00711,SceneFrameType.ORIGINAL,1631821062.00011,0.0,1819.0,20.0,1.0,1.0,1.0,0.0,31203.499278528172,3695.2509798333376,00fcad6d092c5e8e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822448.500623,0.0,630.0,24.0,1.0,1.0,1.0,0.0,5801.605319683185,1659.2596652461593,01167513b5b55ca1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_00472_00711,SceneFrameType.ORIGINAL,1631821143.500066,0.0,544.0,19.0,1.0,1.0,1.0,0.0,10216.978957402847,1727.8218396157542,0116de776d6b5d1b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822802.499794,0.0,510.0,30.0,1.0,1.0,1.0,0.0,11929.253305726927,2249.744965318052,02799c5e8bf35595
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.27.01_veh-45_00472_00711,SceneFrameType.ORIGINAL,1631821058.499755,0.0,1856.0,20.0,1.0,1.0,1.0,0.0,4620.394669264538,831.5186890331413,0363f17229aa5b57
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822449.999639,0.0,624.0,24.0,1.0,1.0,1.0,0.0,11525.61257388048,2562.429816261956,03d4ec82e7ac5804
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822718.500581,0.0,506.0,23.0,1.0,1.0,1.0,0.0,17646.55109757783,2332.3122818991296,043839beb58a5dad
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822325.50031,0.0,441.0,22.0,1.0,1.0,1.0,0.0,4067.809626309114,1553.234203281907,04fbbb5817255f30
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822339.500133,0.0,394.0,22.0,1.0,1.0,1.0,0.0,1730.109443411122,735.137939804284,06329b33572752d8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_00472_00711,SceneFrameType.ORIGINAL,1631821125.000051,0.0,539.0,22.0,1.0,1.0,1.0,0.0,16015.312483579914,4253.038548495862,0747dcc3a9b7501f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_00472_00711,SceneFrameType.ORIGINAL,1631821131.9997718,0.0,499.0,19.0,1.0,1.0,1.0,0.0,14717.602084201319,3058.951753259943,07d1a751018a526f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_00472_00711,SceneFrameType.ORIGINAL,1631820953.999924,0.0,515.0,13.0,1.0,1.0,1.0,0.0,16174.606977242389,2779.096403579906,0a7ed373b7de5037
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822439.000022,0.0,498.0,21.0,1.0,1.0,1.0,0.0,22199.488763815843,3784.1283360025027,0b1250020ea95539
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822441.0002809,0.0,519.0,21.0,1.0,1.0,1.0,0.0,8870.214270596181,2334.6049048597088,0c4f97d3255155e4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,SceneFrameType.ORIGINAL,1631822500.50102,0.0,572.0,22.0,1.0,1.0,1.0,0.0,5029.3922637071355,1800.529981925256,0f3edc5110485b13
