token,valid,log_name,frame_type,start_time,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,score
6f1be4d182475bc8,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332321.5003948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
6ce7347fb53b5d83,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332097.0004258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
04daf401ec185f96,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332240.000233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0dc3dee5c8815a90,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332357.000362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
c2915f2ac7f55f97,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335700.0003738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
df0122d3b7d35eb9,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335710.000128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
bca4325362c35dbd,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332084.50056,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
b62d1a9194025d38,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335931.00036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
9bafc41b5ee0547c,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332356.500185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
2d151a8187f050bf,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332089.0003269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
83c72c93de355a6b,True,2021.08.30.13.45.25_veh-40_00784_00867,SceneFrameType.ORIGINAL,1630331978.500162,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0c136e28e54f58b6,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332120.500134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ef81756601bc569f,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332400.000437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
55eed45c895852b9,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335936.00053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f6c528f78bdf593c,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332332.500057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a02d58c7e9ee50f5,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335968.5010538,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
315aedf84f9f59c3,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332140.500275,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25
a7cf529d15425b63,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335856.00037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f68aaf95d7825182,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332082.500541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0a21cbc65e5b514f,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332300.5002658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
05d0a1a763fc5334,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332083.5006108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a42cc34c8a985b67,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332250.5002298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f9c0cc538bb457c8,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332222.500272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0e4dac4154695627,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332228.000334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
651f88b4c46e50a2,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335686.0005639,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
73fabf2a0bdc5af4,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332239.00032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4c684da98f405857,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332371.000742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
bd2591ae189c5a38,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332348.000264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
14b839d065b358d0,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332138.000216,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43ce8a5ddf8f5541,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332373.500377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b7e61e7b15265bb9,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332301.000329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4d718caa6ebc5b37,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332374.000329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e3b8bfc261ac5969,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332104.0003839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b7922416f6935fc4,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335685.5005589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
35dbc03efb3c5f00,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335965.9996428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e516528c577453a7,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332155.000483,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
e5e1dbb69578517b,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332322.0003169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e11091e5742d545b,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332332.000037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
66f9739ef19d5742,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332116.5003269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f8b10bcaa98a53e8,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335969.001124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1cddfddca0bd560a,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332116.000349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b664ff6d2c185e31,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332348.500341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
082988f40658562c,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335932.0002658,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
e7c485c237b352cd,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332142.500203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
257d737fc3865fd1,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332268.00036,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25
ae821f2ac8d55180,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332118.0001068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
8dda399c53aa5be8,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335709.0002038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ed105c47e38b55e4,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332344.000521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
159ec1accaf55d3f,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332333.500118,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7178178922315ef7,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332343.5006058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
103c3ee1db23521d,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332401.000316,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
048c19bd1b5954b3,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332121.000196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
647a42b4e5075f16,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332207.000167,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2dad1998a320527d,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332342.0002139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1d7a96e116735b6c,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332345.500615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
d130c508fb26575e,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332115.000505,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
df3b1f0f39625162,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332369.50068,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
237739df15ff58cb,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335684.0005078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3afbbcf248dc5405,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332239.50032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
93d5e0dd29bc5e7c,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335854.000524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ae06592110305073,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332401.500228,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
143234de18d5587f,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335966.4996588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0b3d3edbc52d5ddd,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332143.000087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
25226305bdff5efd,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332153.000383,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
a091a6a6033c559f,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332223.500341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
482989b8df6550b5,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332083.000669,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0a746c037a905da7,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332402.0002708,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8b328af730c75e49,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332114.00033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3fb200a0fddb5c8e,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335857.000223,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
0eb7dda83bbe5fb2,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332137.0002599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
cbc47540cc665da4,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332241.999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
638b83e65dd259f8,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335795.5003788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b5b57305df6f5b99,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335968.000823,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
fd1e4ae4c102553c,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332134.000289,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
373abe824b3052a0,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332098.500274,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
f35274c7a16657d7,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332251.000381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4b5fc0f1425c5288,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335693.500373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
2c5ed5662dfb5ee9,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332118.500139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
223a8f20abb752e9,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332240.500134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
230b5f3fb3f157fe,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332324.000149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
6e778c30490d5f50,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332331.500037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
182fe7c6dd5b5e44,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335935.500406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
566f63e4108c5d48,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332370.000607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
9a6489254d5f5577,True,2021.08.30.13.45.25_veh-40_00784_00867,SceneFrameType.ORIGINAL,1630331982.0001268,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
d4f989ee320e52e9,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335687.5005178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1d2710d5bcfd52a7,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332114.500401,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
fa7f471f19aa5806,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335844.0002348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0e27333e64a45dfb,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332234.000082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0590cb08d06a5905,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332269.000504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
8413eaf2b8e45e3b,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335670.500258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e2e83df1a791542b,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332345.0006359,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
332ac89545ed5822,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335688.000509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f5d8dc03a0555cdc,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332334.5001929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
961d67f58f40502f,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332141.000396,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
737920796b595b0f,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332322.500326,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25
7022b42a3743507a,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332373.00045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
c054f473288d5515,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335851.5005128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
eddb4834d5e459c6,True,2021.08.30.13.45.25_veh-40_00784_00867,SceneFrameType.ORIGINAL,1630331983.0001168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
2930485ddc4458da,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332085.5004969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
28113a97a08b5ff1,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332139.000097,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
14b6e7ce317d531f,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335853.500392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
d8320bd0be9a50b3,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335932.5002148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
bc91cb648d525c6c,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332400.5003228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
cb50b764d69557b9,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335707.0004718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ffcbea07e13e540d,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335854.500531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
5b8d892592635d5f,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332134.50035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
6d8767e46d975896,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335690.500427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
846863e9cd7059c5,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335690.0004258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
9696a32e868259e3,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335966.999852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3ffbf8596e7655ec,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332152.499971,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
e656eb8f3cdf590c,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332111.5001888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0dfdaa7ed7445e7c,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332245.5005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
04e3f71d6bc15d1e,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332346.000555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1c77ba7488d35c52,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332368.501016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
48b2f85cc68c5a0a,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335852.000329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
02f75336f9f55e4f,True,2021.08.30.14.54.34_veh-40_00439_00835,SceneFrameType.ORIGINAL,1630335920.5003679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
522894525b4e5168,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332369.000902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
bf1d8c493e7458d2,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332270.500464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
96704b3a6c235f12,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332088.5002038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4ed57aa187415e7f,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332271.00055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
019eaadd84cb56f8,True,2021.08.30.13.45.25_veh-40_00784_00867,SceneFrameType.ORIGINAL,1630331983.500223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
2223b290d60556d5,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332365.000695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b9013028b5d45eee,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335694.000578,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
c6281b21b9015448,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332398.000109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
8a17d8a06b425d2d,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332483.00028,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25
610271d0c1515c8c,True,2021.08.30.13.45.25_veh-40_00784_00867,SceneFrameType.ORIGINAL,1630331982.5000849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
cea6c267a5a05b3c,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332141.5003948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
432598c0bda65445,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332402.500236,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8c477c76153f588e,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332232.000289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
aefbf6f8b9fe5824,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332347.0004148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1615cf8bd43759c2,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332374.500319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
9191f3f8644d50cb,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332136.500203,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25
afe2240435575a92,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332399.000404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
97181536d6be5368,True,2021.08.30.13.45.25_veh-40_00878_01104,SceneFrameType.ORIGINAL,1630332246.5004709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
726a691895a75bfc,True,2021.08.30.14.54.34_veh-40_00334_00419,SceneFrameType.ORIGINAL,1630335708.500232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a1d40a879acc5165,True,2021.08.30.13.45.25_veh-40_01116_01336,SceneFrameType.ORIGINAL,1630332346.500515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
